Unique ID,Name,Gender,Age,Rec ID,Source ID,Nationality,Nationality Status,Position Assigned,Salary,BU ID,Time to Hire,Onboarding Date,Termination Date,Termination Reason,Left,Experience,Job Satisfaction,Absenteesm,OvertimeHours,Bonus,Total Salary,Position Status
20190936,Candidate20190936,Male,35,Hashim,6,USA,Developed Country,Analyst,1129206,4,15,43595,,,,11,10,0.04,327,123083.454,1252289.454,Non Leadership Position
20190941,Candidate20190941,Male,33,Nirmit,1,China,Developing Country,Associate,1242442,2,14,43681,,,,10,10,0.06,326,135012.0307,1377454.031,Non Leadership Position
20190943,Candidate20190943,Male,46,Kashish,6,India,Developing Country,Associate,1331472,3,14,43768,,,,23,9,0.08,301,133591.024,1465063.024,Non Leadership Position
20190945,Candidate20190945,Male,48,Kashish,6,Japan,Developed Country,Associate,1289034,4,16,43767,,,,22,9,0.09,321,137926.638,1426960.638,Non Leadership Position
20190946,Candidate20190946,Male,24,Khushi,6,USA,Developed Country,Analyst,1090116,1,16,43667,,,,2,7,0.06,339,123183.108,1213299.108,Non Leadership Position
20190952,Candidate20190952,Female,25,Saksham,2,India,Developing Country,Associate,1151226,4,14,43629,,,,3,8,0.11,312,119727.504,1270953.504,Non Leadership Position
20190955,Candidate20190955,Male,40,Khushi,6,Japan,Developed Country,Associate,1313637,1,13,43659,,,,17,7,0.04,313,137056.127,1450693.127,Non Leadership Position
20190956,Candidate20190956,Male,53,Kashish,5,USA,Developed Country,Analyst,1187661,2,11,43524,,,,27,9,0.06,331,131038.597,1318699.597,Non Leadership Position
20190960,Candidate20190960,Male,49,Kashish,6,USA,Developed Country,Analyst,1179329,3,14,43641,,,,23,10,0.05,345,135622.835,1314951.835,Non Leadership Position
20190961,Candidate20190961,Female,24,Khushi,6,India,Developing Country,Associate,1106175,1,16,43493,,,,2,3,0.09,313,115410.925,1221585.925,Non Leadership Position
20190965,Candidate20190965,Male,28,Khushi,6,Japan,Developed Country,Associate,1296240,2,13,43702,,,,5,9,0.07,344,148635.52,1444875.52,Non Leadership Position
20190971,Candidate20190971,Male,22,Nirmit,1,Japan,Developed Country,Associate,1398451,3,11,43588,,,,0,8,0.08,356,165949.5187,1564400.519,Non Leadership Position
20190972,Candidate20190972,Male,51,Kashish,1,Japan,Developed Country,Associate,1213600,4,14,43670,,,,27,7,0.08,313,126618.9333,1340218.933,Non Leadership Position
20190973,Candidate20190973,Male,36,Khushi,6,India,Developing Country,Associate,1263720,2,14,43662,,,,12,9,0.06,333,140272.92,1403992.92,Non Leadership Position
20190979,Candidate20190979,Female,50,Khushi,6,USA,Developed Country,Analyst,933737,4,15,43772,,,,28,4,0.11,314,97731.13933,1031468.139,Non Leadership Position
20190980,Candidate20190980,Male,46,Kashish,3,USA,Developed Country,Analyst,1013023,1,13,43706,,,,21,9,0.09,324,109406.484,1122429.484,Non Leadership Position
20190981,Candidate20190981,Male,51,Saksham,6,Japan,Developed Country,Associate,1255905,1,11,43530,,,,29,9,0.08,318,133125.93,1389030.93,Non Leadership Position
20190983,Candidate20190983,Male,39,Saksham,6,China,Developing Country,Associate,1333799,3,14,43606,,,,17,7,0.08,305,135602.8983,1469401.898,Non Leadership Position
20190988,Candidate20190988,Male,49,Kashish,6,USA,Developed Country,Analyst,1040340,2,13,43735,,,,27,8,0.07,327,113397.06,1153737.06,Non Leadership Position
20191000,Candidate20191000,Female,27,Hashim,6,India,Developing Country,Associate,1056799,3,12,43521,,,,5,3,0.11,300,105679.9,1162478.9,Non Leadership Position
20200002,Candidate20200002,Male,54,Khushi,6,USA,Developed Country,Associate,1258615,1,16,43953,,,,30,9,0.09,351,147257.955,1405872.955,Non Leadership Position
20200003,Candidate20200003,Male,52,Khushi,6,India,Developing Country,Analyst,1089833,2,16,44053,,,,27,7,0.07,310,112616.0767,1202449.077,Non Leadership Position
20200005,Candidate20200005,Male,27,Saksham,6,Brazil,Developing Country,Associate,1232091,3,16,43895,,,,1,4,0.05,306,125673.282,1357764.282,Non Leadership Position
20200006,Candidate20200006,Male,26,Khushi,4,India,Developing Country,Analyst,1141060,4,17,44128,,,,4,7,0.08,352,133884.3733,1274944.373,Non Leadership Position
20200007,Candidate20200007,Female,28,Kashish,6,India,Developing Country,Associate,1060585,1,16,44151,,,,4,7,0.08,317,112068.4817,1172653.482,Non Leadership Position
20200008,Candidate20200008,Female,29,Hashim,2,USA,Developed Country,Analyst,866998,2,18,43994,,,,5,3,0.04,309,89300.794,956298.794,Non Leadership Position
20200010,Candidate20200010,Female,27,Kashish,2,USA,Developed Country,Associate,1081960,3,17,43864,,,,1,4,0.05,304,109638.6133,1191598.613,Non Leadership Position
20200012,Candidate20200012,Female,26,Kashish,6,India,Developing Country,Analyst,881813,4,15,44045,,,,4,3,0.09,303,89063.113,970876.113,Non Leadership Position
20200014,Candidate20200014,Female,46,Kashish,6,Japan,Developed Country,Associate,1030748,1,16,44055,,,,24,5,0.04,316,108572.1227,1139320.123,Non Leadership Position
20200015,Candidate20200015,Female,25,Khushi,6,Japan,Developed Country,Analyst,816100,2,17,43952,,,,3,5,0.07,311,84602.36667,900702.3667,Non Leadership Position
20200018,Candidate20200018,Female,29,Khushi,6,Japan,Developed Country,Analyst,836929,3,14,44069,44095,Work Life Balance,Left,3,4,0.09,313,87319.59233,924248.5923,Non Leadership Position
20200023,Candidate20200023,Female,29,Khushi,6,USA,Developed Country,Analyst,898698,4,15,43890,,,,6,4,0.06,304,91068.064,989766.064,Non Leadership Position
20200024,Candidate20200024,Male,30,Kashish,6,India,Developing Country,Associate,1291641,1,17,43900,,,,7,8,0.04,326,140358.322,1431999.322,Non Leadership Position
20200026,Candidate20200026,Male,27,Hashim,6,USA,Developed Country,Associate,1279470,2,13,43910,,,,5,9,0.07,311,132638.39,1412108.39,Non Leadership Position
20200030,Candidate20200030,Female,22,Hashim,6,China,Developing Country,Analyst,838144,3,16,43971,,,,0,7,0.04,301,84093.78133,922237.7813,Non Leadership Position
20200031,Candidate20200031,Male,22,Saksham,6,China,Developing Country,Analyst,1074302,4,13,43877,,,,0,5,0.06,359,128558.1393,1202860.139,Non Leadership Position
20200032,Candidate20200032,Female,22,Kashish,4,Brazil,Developing Country,Analyst,939350,1,18,44009,,,,0,6,0.06,316,98944.86667,1038294.867,Non Leadership Position
20200033,Candidate20200033,Female,28,Nirmit,6,Brazil,Developing Country,Associate,1069946,2,15,43942,,,,2,6,0.07,304,108421.1947,1178367.195,Non Leadership Position
20200034,Candidate20200034,Female,27,Khushi,6,Japan,Developed Country,Analyst,960722,3,18,44161,,,,2,5,0.05,313,100235.3287,1060957.329,Non Leadership Position
20200035,Candidate20200035,Female,25,Khushi,5,Japan,Developed Country,Associate,1068575,4,18,44086,,,,3,4,0.09,313,111487.9917,1180062.992,Non Leadership Position
20200037,Candidate20200037,Female,30,Khushi,6,China,Developing Country,Associate,1013416,1,16,43949,43935,Work Life Balance,Left,6,6,0.07,319,107759.9013,1121175.901,Non Leadership Position
20200043,Candidate20200043,Female,28,Khushi,6,India,Developing Country,Analyst,910969,2,16,43868,,,,2,6,0.08,313,95044.43233,1006013.432,Non Leadership Position
20200044,Candidate20200044,Male,50,Kashish,4,India,Developing Country,Associate,1297400,3,13,43955,,,,28,7,0.04,340,147038.6667,1444438.667,Non Leadership Position
20200047,Candidate20200047,Female,23,Khushi,6,Brazil,Developing Country,Analyst,812276,4,15,44017,,,,1,7,0.07,316,85559.73867,897835.7387,Non Leadership Position
20200048,Candidate20200048,Female,29,Kashish,6,Japan,Developed Country,Analyst,806777,1,16,43932,,,,5,5,0.08,301,80946.62567,887723.6257,Non Leadership Position
20200050,Candidate20200050,Female,30,Khushi,6,Brazil,Developing Country,Associate,1029892,2,15,44163,44069,Work Life Balance,Left,7,4,0.09,301,103332.4973,1133224.497,Non Leadership Position
20200051,Candidate20200051,Male,54,Nirmit,6,Japan,Developed Country,Analyst,1166812,3,16,43999,,,,29,5,0.06,316,122904.1973,1289716.197,Non Leadership Position
20200052,Candidate20200052,Male,28,Nirmit,6,USA,Developed Country,Analyst,1092987,4,16,43860,,,,5,6,0.06,345,125693.505,1218680.505,Non Leadership Position
20200053,Candidate20200053,Male,38,Khushi,6,Brazil,Developing Country,Analyst,1130474,1,15,43985,,,,14,6,0.04,358,134903.2307,1265377.231,Non Leadership Position
20200055,Candidate20200055,Male,38,Saksham,6,Brazil,Developing Country,Analyst,1033198,2,15,44034,,,,14,7,0.09,360,123983.76,1157181.76,Non Leadership Position
20200057,Candidate20200057,Male,34,Khushi,6,USA,Developed Country,Associate,1254433,3,16,44180,,,,11,4,0.09,314,131297.3207,1385730.321,Non Leadership Position
20200059,Candidate20200059,Male,42,Hashim,6,Japan,Developed Country,Analyst,1103903,4,18,43907,,,,18,6,0.08,346,127316.8127,1231219.813,Non Leadership Position
20200061,Candidate20200061,Male,53,Khushi,6,Brazil,Developing Country,Associate,1312959,1,15,44070,,,,29,4,0.11,307,134359.471,1447318.471,Non Leadership Position
20200064,Candidate20200064,Male,55,Khushi,5,Japan,Developed Country,Associate,1355589,2,17,44072,43990,Retirement,Left,33,9,0.09,337,152277.831,1507866.831,Non Leadership Position
20200066,Candidate20200066,Male,30,Kashish,6,Brazil,Developing Country,Analyst,1050560,3,16,43848,,,,5,6,0.04,342,119763.84,1170323.84,Non Leadership Position
20200067,Candidate20200067,Male,45,Nirmit,6,Brazil,Developing Country,Associate,1266020,4,18,43971,,,,22,8,0.07,335,141372.2333,1407392.233,Non Leadership Position
20200068,Candidate20200068,Male,31,Nirmit,6,USA,Developed Country,Associate,1214998,1,14,43884,,,,5,7,0.11,335,135674.7767,1350672.777,Non Leadership Position
20200069,Candidate20200069,Female,23,Nirmit,6,USA,Developed Country,Associate,1146395,2,15,43921,,,,1,3,0.08,317,121135.7383,1267530.738,Non Leadership Position
20200070,Candidate20200070,Female,29,Khushi,3,USA,Developed Country,Analyst,876506,3,17,44096,44166,Work Life Balance,Left,5,7,0.05,313,91448.79267,967954.7927,Non Leadership Position
20200071,Candidate20200071,Female,22,Saksham,6,Japan,Developed Country,Analyst,834403,4,18,44053,,,,0,7,0.06,311,86499.77767,920902.7777,Non Leadership Position
20200072,Candidate20200072,Female,53,Hashim,6,Brazil,Developing Country,Associate,1166331,1,16,44034,44030,Retirement,Left,30,5,0.09,307,119354.539,1285685.539,Non Leadership Position
20200073,Candidate20200073,Male,22,Nirmit,6,USA,Developed Country,Analyst,1138935,2,15,44153,,,,0,8,0.05,323,122625.335,1261560.335,Non Leadership Position
20200074,Candidate20200074,Male,53,Saksham,6,India,Developing Country,Analyst,1192239,3,15,43929,,,,29,8,0.08,300,119223.9,1311462.9,Non Leadership Position
20200075,Candidate20200075,Female,24,Saksham,6,Brazil,Developing Country,Associate,1101109,4,18,43978,,,,2,6,0.05,307,112680.1543,1213789.154,Non Leadership Position
20200077,Candidate20200077,Male,45,Nirmit,6,USA,Developed Country,Associate,1308735,1,18,43963,,,,22,4,0.11,327,142652.115,1451387.115,Non Leadership Position
20200078,Candidate20200078,Female,28,Hashim,6,China,Developing Country,Analyst,831962,2,17,43951,,,,6,5,0.08,319,88465.29267,920427.2927,Non Leadership Position
20200081,Candidate20200081,Male,23,Kashish,6,USA,Developed Country,Associate,1228682,3,14,43972,,,,1,4,0.09,351,143755.794,1372437.794,Non Leadership Position
20200083,Candidate20200083,Male,32,Nirmit,6,Japan,Developed Country,Analyst,1037374,4,16,44023,,,,6,7,0.06,316,109270.0613,1146644.061,Non Leadership Position
20200086,Candidate20200086,Male,38,Khushi,6,China,Developing Country,Analyst,1048526,1,17,43955,,,,16,5,0.09,350,122328.0333,1170854.033,Non Leadership Position
20200088,Candidate20200088,Male,22,Khushi,6,India,Developing Country,Associate,1304221,2,15,44115,,,,0,9,0.07,311,135204.2437,1439425.244,Non Leadership Position
20200090,Candidate20200090,Male,43,Nirmit,2,Brazil,Developing Country,Analyst,1123931,3,17,44013,,,,20,7,0.06,328,122883.1227,1246814.123,Non Leadership Position
20200091,Candidate20200091,Male,40,Saksham,6,India,Developing Country,Analyst,1042376,4,19,43855,,,,18,8,0.08,326,113271.5253,1155647.525,Non Leadership Position
20200092,Candidate20200092,Male,43,Hashim,6,Brazil,Developing Country,Analyst,1099294,1,13,44129,,,,18,4,0.06,338,123853.7907,1223147.791,Non Leadership Position
20200094,Candidate20200094,Male,22,Saksham,6,India,Developing Country,Analyst,1180166,2,16,44163,,,,0,9,0.06,305,119983.5433,1300149.543,Non Leadership Position
20200095,Candidate20200095,Female,28,Kashish,6,USA,Developed Country,Analyst,959113,3,18,44094,,,,4,4,0.08,309,98788.639,1057901.639,Non Leadership Position
20200098,Candidate20200098,Male,50,Kashish,6,Japan,Developed Country,Associate,1207169,4,17,44054,,,,24,7,0.04,353,142043.5523,1349212.552,Non Leadership Position
20200100,Candidate20200100,Male,27,Khushi,5,Brazil,Developing Country,Associate,1249356,1,15,44029,,,,5,4,0.05,340,141593.68,1390949.68,Non Leadership Position
20200105,Candidate20200105,Male,38,Nirmit,6,Brazil,Developing Country,Associate,1213838,2,15,43952,,,,12,8,0.05,310,125429.9267,1339267.927,Non Leadership Position
20200108,Candidate20200108,Female,25,Nirmit,6,USA,Developed Country,Analyst,997077,3,16,44114,,,,3,7,0.06,319,106022.521,1103099.521,Non Leadership Position
20200109,Candidate20200109,Male,48,Khushi,1,India,Developing Country,Associate,1323548,4,17,43898,,,,25,4,0.04,317,139854.9053,1463402.905,Non Leadership Position
20200114,Candidate20200114,Male,27,Kashish,6,Brazil,Developing Country,Analyst,1166826,1,16,43874,,,,1,9,0.04,322,125239.324,1292065.324,Non Leadership Position
20200118,Candidate20200118,Female,23,Nirmit,6,Japan,Developed Country,Analyst,904805,2,16,44167,,,,1,7,0.06,316,95306.12667,1000111.127,Non Leadership Position
20200119,Candidate20200119,Male,27,Kashish,6,Brazil,Developing Country,Analyst,1005530,3,15,43983,,,,1,5,0.09,346,115971.1267,1121501.127,Non Leadership Position
20200120,Candidate20200120,Male,31,Hashim,6,India,Developing Country,Associate,1235459,4,17,44128,,,,6,6,0.04,321,132194.113,1367653.113,Non Leadership Position
20200121,Candidate20200121,Female,30,Nirmit,3,Japan,Developed Country,Analyst,910074,1,14,43998,44137,Work Life Balance,Left,5,5,0.04,301,91310.758,1001384.758,Non Leadership Position
20200123,Candidate20200123,Male,36,Nirmit,3,USA,Developed Country,Analyst,1148289,2,15,44156,,,,14,9,0.07,322,123249.686,1271538.686,Non Leadership Position
20200124,Candidate20200124,Male,48,Kashish,6,Japan,Developed Country,Associate,1317303,3,17,44175,,,,25,8,0.07,330,144903.33,1462206.33,Non Leadership Position
20200127,Candidate20200127,Male,48,Khushi,6,Japan,Developed Country,Analyst,1154220,4,16,44169,,,,24,9,0.09,322,123886.28,1278106.28,Non Leadership Position
20200129,Candidate20200129,Male,52,Khushi,6,China,Developing Country,Analyst,1002863,1,15,43889,,,,27,5,0.09,309,103294.889,1106157.889,Non Leadership Position
20200130,Candidate20200130,Male,37,Kashish,6,USA,Developed Country,Associate,1395286,2,14,43894,,,,12,6,0.07,301,139993.6953,1535279.695,Non Leadership Position
20200131,Candidate20200131,Male,51,Khushi,6,Brazil,Developing Country,Analyst,1024593,3,19,44179,,,,29,4,0.08,324,110656.044,1135249.044,Non Leadership Position
20200133,Candidate20200133,Male,36,Saksham,6,Japan,Developed Country,Analyst,1066029,4,14,43957,,,,14,4,0.06,308,109445.644,1175474.644,Non Leadership Position
20200134,Candidate20200134,Female,23,Khushi,6,Japan,Developed Country,Analyst,855002,1,14,44160,,,,1,5,0.08,319,90915.21267,945917.2127,Non Leadership Position
20200135,Candidate20200135,Male,31,Khushi,6,Brazil,Developing Country,Associate,1228837,2,14,44069,,,,8,5,0.11,308,126160.5987,1354997.599,Non Leadership Position
20200138,Candidate20200138,Male,43,Kashish,6,India,Developing Country,Analyst,1185626,3,14,44082,,,,20,9,0.08,323,127652.3993,1313278.399,Non Leadership Position
20200139,Candidate20200139,Male,37,Saksham,6,USA,Developed Country,Analyst,1123528,4,17,44141,,,,13,5,0.04,332,124337.0987,1247865.099,Non Leadership Position
20200141,Candidate20200141,Male,36,Saksham,6,Brazil,Developing Country,Associate,1279950,1,18,44097,,,,13,4,0.06,304,129701.6,1409651.6,Non Leadership Position
20200144,Candidate20200144,Male,35,Nirmit,6,USA,Developed Country,Analyst,1095211,2,17,44106,,,,9,8,0.05,333,121568.421,1216779.421,Non Leadership Position
20200147,Candidate20200147,Male,46,Kashish,6,India,Developing Country,Analyst,1097835,3,15,44151,,,,22,7,0.09,318,116370.51,1214205.51,Non Leadership Position
20200148,Candidate20200148,Male,55,Nirmit,6,China,Developing Country,Analyst,1087761,4,13,44171,,,,32,5,0.05,308,111676.796,1199437.796,Non Leadership Position
20200150,Candidate20200150,Male,53,Kashish,2,China,Developing Country,Analyst,1052479,1,14,44160,,,,29,6,0.08,359,125946.6537,1178425.654,Non Leadership Position
20200154,Candidate20200154,Male,41,Nirmit,6,Brazil,Developing Country,Associate,1299321,2,16,44086,,,,16,8,0.07,346,149855.022,1449176.022,Non Leadership Position
20200155,Candidate20200155,Male,24,Kashish,4,Japan,Developed Country,Associate,1283525,3,17,44056,,,,2,5,0.04,330,141187.75,1424712.75,Non Leadership Position
20200158,Candidate20200158,Male,53,Hashim,1,USA,Developed Country,Analyst,1084658,4,16,43854,44175,Retirement,Left,28,5,0.07,355,128351.1967,1213009.197,Non Leadership Position
20200159,Candidate20200159,Male,45,Kashish,6,China,Developing Country,Analyst,1026819,1,15,43996,,,,23,4,0.04,312,106789.176,1133608.176,Non Leadership Position
20200161,Candidate20200161,Male,40,Nirmit,6,USA,Developed Country,Associate,1315530,2,17,44039,,,,17,6,0.07,345,151285.95,1466815.95,Non Leadership Position
20200165,Candidate20200165,Male,25,Nirmit,6,Japan,Developed Country,Analyst,1059501,3,14,44040,,,,3,5,0.07,340,120076.78,1179577.78,Non Leadership Position
20200166,Candidate20200166,Female,23,Saksham,6,Brazil,Developing Country,Associate,1019427,4,15,43865,,,,1,4,0.04,318,108059.262,1127486.262,Non Leadership Position
20200172,Candidate20200172,Male,41,Nirmit,6,USA,Developed Country,Analyst,1150501,1,14,44164,,,,18,6,0.04,348,133458.116,1283959.116,Non Leadership Position
20200173,Candidate20200173,Male,22,Nirmit,6,India,Developing Country,Associate,1271572,2,15,44070,,,,0,7,0.07,356,150893.2107,1422465.211,Non Leadership Position
20200180,Candidate20200180,Male,54,Khushi,6,USA,Developed Country,Analyst,1046951,3,16,44016,,,,31,9,0.07,337,117607.4957,1164558.496,Non Leadership Position
20200181,Candidate20200181,Female,25,Hashim,6,China,Developing Country,Analyst,883491,4,14,44174,,,,3,5,0.09,301,88643.597,972134.597,Non Leadership Position
20200184,Candidate20200184,Female,23,Saksham,6,India,Developing Country,Analyst,998848,1,17,44101,,,,1,3,0.05,315,104879.04,1103727.04,Non Leadership Position
20200185,Candidate20200185,Female,25,Hashim,6,Brazil,Developing Country,Analyst,866483,2,15,43957,,,,3,5,0.04,302,87225.95533,953708.9553,Non Leadership Position
20200187,Candidate20200187,Male,29,Hashim,6,India,Developing Country,Analyst,1163653,3,15,43965,,,,3,7,0.08,336,130329.136,1293982.136,Non Leadership Position
20200188,Candidate20200188,Male,49,Nirmit,6,India,Developing Country,Associate,1273632,4,18,43917,,,,27,9,0.09,326,138401.344,1412033.344,Non Leadership Position
20200189,Candidate20200189,Male,54,Nirmit,6,USA,Developed Country,Analyst,1035104,1,15,44071,44117,Retirement,Left,31,7,0.09,349,120417.0987,1155521.099,Non Leadership Position
20200190,Candidate20200190,Male,30,Khushi,4,USA,Developed Country,Associate,1367089,2,16,43851,,,,7,7,0.08,325,148101.3083,1515190.308,Non Leadership Position
20200192,Candidate20200192,Male,46,Kashish,6,USA,Developed Country,Analyst,1097304,3,19,43954,,,,24,5,0.07,319,116679.992,1213983.992,Non Leadership Position
20200195,Candidate20200195,Female,26,Nirmit,6,USA,Developed Country,Analyst,949503,4,18,43952,,,,4,6,0.04,301,95266.801,1044769.801,Non Leadership Position
20200196,Candidate20200196,Male,26,Hashim,6,India,Developing Country,Analyst,1183552,1,16,44096,,,,4,6,0.11,319,125851.0293,1309403.029,Non Leadership Position
20200197,Candidate20200197,Female,52,Kashish,6,India,Developing Country,Analyst,943879,2,14,44099,,,,30,5,0.05,307,96590.28433,1040469.284,Non Leadership Position
20200198,Candidate20200198,Female,42,Kashish,6,China,Developing Country,Analyst,996702,3,16,43863,,,,19,3,0.09,314,104321.476,1101023.476,Non Leadership Position
20200199,Candidate20200199,Male,39,Saksham,6,USA,Developed Country,Analyst,1001042,4,18,44108,,,,14,8,0.08,326,108779.8973,1109821.897,Non Leadership Position
20200201,Candidate20200201,Male,33,Saksham,6,Japan,Developed Country,Associate,1355954,1,14,43979,,,,8,7,0.08,301,136047.3847,1492001.385,Non Leadership Position
20200203,Candidate20200203,Male,49,Kashish,6,USA,Developed Country,Associate,1241368,2,19,44091,,,,26,4,0.09,319,131998.7973,1373366.797,Non Leadership Position
20200205,Candidate20200205,Male,38,Hashim,6,India,Developing Country,Associate,1236073,3,19,44022,,,,15,5,0.07,355,146268.6383,1382341.638,Non Leadership Position
20200208,Candidate20200208,Male,32,Khushi,6,Japan,Developed Country,Analyst,1122656,4,15,44163,,,,6,8,0.04,318,119001.536,1241657.536,Non Leadership Position
20200209,Candidate20200209,Male,27,Kashish,6,Japan,Developed Country,Analyst,1017600,1,15,43864,,,,2,9,0.05,315,106848,1124448,Non Leadership Position
20200211,Candidate20200211,Male,29,Saksham,6,Japan,Developed Country,Analyst,1115533,2,15,44024,,,,7,4,0.09,333,123824.163,1239357.163,Non Leadership Position
20200213,Candidate20200213,Female,29,Khushi,6,India,Developing Country,Associate,1188934,3,13,43861,,,,6,3,0.07,301,119289.7113,1308223.711,Non Leadership Position
20200214,Candidate20200214,Female,47,Nirmit,3,Japan,Developed Country,Associate,1163435,4,18,44131,,,,22,4,0.1,313,121385.0517,1284820.052,Non Leadership Position
20200216,Candidate20200216,Female,46,Hashim,6,India,Developing Country,Analyst,949717,1,17,43956,,,,21,6,0.04,315,99720.285,1049437.285,Non Leadership Position
20200218,Candidate20200218,Male,35,Nirmit,6,India,Developing Country,Analyst,1133895,2,14,44111,,,,11,6,0.09,311,117547.115,1251442.115,Non Leadership Position
20200220,Candidate20200220,Female,29,Kashish,6,China,Developing Country,Analyst,983100,3,14,44088,,,,6,4,0.08,316,103553.2,1086653.2,Non Leadership Position
20200221,Candidate20200221,Male,46,Hashim,6,China,Developing Country,Analyst,1075206,4,17,44163,,,,20,7,0.07,312,111821.424,1187027.424,Non Leadership Position
20200222,Candidate20200222,Female,22,Kashish,6,China,Developing Country,Associate,1020646,1,15,44126,,,,0,6,0.09,319,108528.6913,1129174.691,Non Leadership Position
